Gene,PAVMax,PAVMean,PAVMin,PAVFreq
Zm00001d038239,1,0.816774193548387,0,0.129032258065
Zm00001d038240,1,0.983870967741935,0.88,0
Zm00001d038242,1,0.944354838709677,0.25,0.0322580645161
Zm00001d038244,0.99,0.462258064516129,0.05,0.516129032258
Zm00001d038248,1,0.996290322580645,0.87,0
Zm00001d038249,1,0.840645161290322,0,0.161290322581
Zm00001d038250,1,0.958387096774194,0.55,0
Zm00001d038251,1,0.967096774193548,0.73,0
Zm00001d038252,1,0.988709677419355,0.85,0
Zm00001d038253,1,0.81241935483871,0,0.193548387097
Zm00001d038255,1,0.823387096774193,0,0.145161290323
Zm00001d038256,1,0.799032258064516,0,0.193548387097
Zm00001d038257,1,0.999677419354839,0.99,0
Zm00001d038258,1,0.998387096774194,0.93,0
Zm00001d038260,1,0.986612903225806,0.79,0
Zm00001d038262,1,0.994032258064516,0.91,0
Zm00001d038263,1,0.988870967741936,0.72,0
Zm00001d038266,1,0.995,0.93,0
Zm00001d038267,1,0.998709677419355,0.94,0
Zm00001d038268,1,0.97,0.7,0
Zm00001d038269,1,0.969838709677419,0.56,0
Zm00001d038270,1,0.994838709677419,0.76,0
Zm00001d038271,1,0.996129032258065,0.87,0
Zm00001d038272,1,0.998225806451613,0.89,0
Zm00001d038273,1,0.99758064516129,0.95,0
Zm00001d038274,1,0.986129032258064,0.56,0
Zm00001d038275,1,0.986774193548387,0.62,0
Zm00001d038276,1,0.975161290322581,0.41,0.0161290322581
Zm00001d038278,1,0.766129032258065,0,0.177419354839
Zm00001d038279,1,0.724032258064516,0,0.209677419355
Zm00001d038280,1,0.996774193548387,0.92,0
Zm00001d038281,1,0.991935483870967,0.7,0
Zm00001d038282,1,0.996935483870968,0.81,0
Zm00001d038283,1,0.999516129032258,0.97,0
Zm00001d038284,1,0.985,0.77,0
Zm00001d038285,1,0.980645161290322,0.77,0
Zm00001d038286,0.78,0.299354838709677,0,0.629032258065
Zm00001d038287,1,0.996774193548387,0.88,0
Zm00001d038288,1,0.904677419354839,0.01,0.0645161290323
Zm00001d038289,1,0.983548387096774,0.45,0.0161290322581
Zm00001d038290,1,0.985645161290322,0.9,0
Zm00001d038291,1,0.985483870967742,0.61,0
Zm00001d038292,1,0.924354838709678,0.41,0.0322580645161
Zm00001d038293,1,0.756774193548387,0,0.193548387097
Zm00001d038294,1,0.792903225806452,0.19,0.193548387097
Zm00001d038296,1,0.966612903225806,0.82,0
Zm00001d038297,1,0.931290322580645,0.52,0
Zm00001d038299,1,0.938548387096774,0.62,0
Zm00001d038300,1,0.996612903225806,0.89,0
Zm00001d038301,1,0.973387096774193,0.75,0
Zm00001d038302,1,0.993709677419355,0.94,0
Zm00001d038303,1,0.563548387096774,0,0.58064516129
Zm00001d038304,1,0.981129032258064,0.82,0
Zm00001d038306,1,0.973709677419355,0.57,0
Zm00001d038307,1,0.776774193548387,0.22,0.193548387097
Zm00001d038308,1,0.814354838709677,0.25,0.112903225806
Zm00001d038309,1,0.956290322580645,0.46,0.0161290322581
Zm00001d038310,1,0.958870967741936,0.58,0
Zm00001d038311,1,0.994354838709677,0.9,0
Zm00001d038312,1,0.944677419354839,0.56,0
Zm00001d038314,1,0.697741935483871,0.09,0.193548387097
Zm00001d038316,1,0.96241935483871,0.31,0.0161290322581
Zm00001d038317,1,0.44758064516129,0.16,0.693548387097
Zm00001d038318,1,0.983870967741936,0.86,0
Zm00001d038319,1,0.995967741935484,0.9,0
Zm00001d038320,1,0.929354838709678,0.32,0.0483870967742
Zm00001d038321,1,0.997096774193548,0.91,0
Zm00001d038325,1,0.788548387096774,0.12,0.177419354839
Zm00001d038326,1,0.986290322580645,0.77,0
Zm00001d038327,1,0.993064516129032,0.78,0
Zm00001d038328,1,0.971451612903226,0.81,0
Zm00001d038329,1,0.988870967741936,0.65,0
Zm00001d038330,1,0.976774193548387,0.79,0
Zm00001d038331,1,0.732741935483871,0.45,0.209677419355
Zm00001d038332,1,0.985806451612903,0.87,0
Zm00001d038333,1,0.97258064516129,0.74,0
Zm00001d038334,1,0.986774193548387,0.85,0
Zm00001d038335,1,0.912741935483871,0.51,0
Zm00001d038336,1,0.971774193548387,0.7,0
Zm00001d038337,1,0.978548387096774,0.76,0
Zm00001d038338,1,0.816290322580645,0.23,0.129032258065
Zm00001d038339,1,0.41741935483871,0,0.612903225806
Zm00001d038340,1,0.983548387096774,0.77,0
Zm00001d038341,1,0.91258064516129,0.13,0.0483870967742
Zm00001d038342,1,0.878709677419355,0.29,0.0967741935484
Zm00001d038343,1,0.953387096774194,0.72,0
Zm00001d038345,1,0.654838709677419,0.18,0.225806451613
Zm00001d038346,1,0.881935483870968,0.3,0.0483870967742
Zm00001d038347,1,0.541290322580645,0,0.451612903226
Zm00001d038348,1,0.819838709677419,0.23,0.0645161290323
Zm00001d038351,1,0.931774193548387,0.56,0
Zm00001d038352,1,0.973064516129032,0.52,0
Zm00001d038355,1,0.998387096774194,0.94,0
Zm00001d038357,1,0.995645161290322,0.8,0
Zm00001d038358,1,0.991451612903226,0.93,0
Zm00001d038359,0.69,0.305161290322581,0,0.758064516129
Zm00001d038360,1,0.748225806451613,0,0.274193548387
Zm00001d038361,1,0.891290322580645,0.38,0.0322580645161
Zm00001d038362,1,0.989677419354839,0.73,0
Zm00001d038363,1,0.97258064516129,0.57,0
Zm00001d038364,1,0.97258064516129,0.57,0
Zm00001d038365,1,0.96483870967742,0.64,0
Zm00001d038366,1,0.99258064516129,0.88,0
Zm00001d038367,1,0.969032258064516,0.67,0
Zm00001d038368,1,0.708548387096774,0.15,0.193548387097
Zm00001d038371,1,0.942096774193548,0.63,0
Zm00001d038372,1,0.995967741935484,0.89,0
Zm00001d038373,1,0.955806451612903,0.75,0
Zm00001d038374,1,0.969032258064516,0.75,0
Zm00001d038375,1,0.999032258064516,0.98,0
Zm00001d038376,1,1,1,0
Zm00001d038377,1,0.999677419354839,0.98,0
Zm00001d038378,1,0.971935483870968,0.68,0
Zm00001d038379,1,0.933225806451613,0.52,0
Zm00001d038380,1,0.998870967741936,0.96,0
Zm00001d038381,1,0.990483870967742,0.71,0
Zm00001d038382,1,0.985967741935484,0.65,0
Zm00001d038383,1,0.69258064516129,0,0.225806451613
Zm00001d038384,1,0.500483870967742,0,0.451612903226
Zm00001d038387,1,0.668064516129032,0,0.322580645161
Zm00001d038388,1,0.973548387096774,0.71,0
Zm00001d038389,1,0.999354838709678,0.98,0
Zm00001d038391,1,0.118064516129032,0,0.887096774194
Zm00001d038392,1,0.995161290322581,0.88,0
Zm00001d038393,1,0.972096774193548,0.72,0
Zm00001d038394,1,0.996612903225806,0.94,0
Zm00001d038395,1,0.968064516129032,0.72,0
Zm00001d038396,1,0.999032258064516,0.96,0
Zm00001d038397,1,0.980967741935484,0.73,0
Zm00001d038400,1,1,1,0
Zm00001d038401,1,0.885,0,0.0967741935484
Zm00001d038403,1,0.977096774193548,0,0.0161290322581
Zm00001d038404,1,0.953870967741935,0.81,0
Zm00001d038405,1,0.994032258064516,0.84,0
Zm00001d038406,1,0.619838709677419,0,0.387096774194
Zm00001d038407,1,0.995806451612903,0.93,0
Zm00001d038408,1,0.925483870967742,0.44,0.0322580645161
Zm00001d038409,1,0.96741935483871,0.82,0
Zm00001d038411,1,0.929032258064516,0.64,0
Zm00001d038412,1,0.945967741935484,0.62,0
Zm00001d038413,1,0.999838709677419,0.99,0
Zm00001d038414,1,0.879032258064516,0.36,0.0322580645161
Zm00001d038415,0.99,0.565806451612903,0,0.338709677419
Zm00001d038418,1,0.999838709677419,0.99,0
Zm00001d038419,1,0.916774193548387,0.38,0.0322580645161
Zm00001d038420,1,0.981451612903225,0.73,0
Zm00001d038421,1,0.540322580645161,0,0.403225806452
Zm00001d038424,1,0.995806451612903,0.92,0
Zm00001d038425,1,1,1,0
Zm00001d038426,1,0.946774193548387,0.27,0.0483870967742
Zm00001d038427,1,0.87258064516129,0,0.145161290323
Zm00001d038428,1,0.993387096774194,0.87,0
Zm00001d038429,1,0.978870967741936,0.83,0
Zm00001d038430,1,0.432741935483871,0,0.709677419355
Zm00001d038431,1,1,1,0
Zm00001d038432,1,0.966935483870968,0.73,0
Zm00001d038434,1,0.641451612903226,0,0.354838709677
Zm00001d038435,1,0.712903225806452,0,0.129032258065
Zm00001d038436,1,0.99758064516129,0.85,0
Zm00001d038437,1,0.945483870967742,0.61,0
Zm00001d038438,1,0.56,0,0.403225806452
Zm00001d038439,1,0.499193548387097,0,0.516129032258
Zm00001d038440,1,0.929677419354839,0.5,0
Zm00001d038441,1,0.531290322580645,0,0.467741935484
Zm00001d038442,1,0.998709677419355,0.93,0
Zm00001d038443,1,0.893387096774194,0.13,0.0967741935484
Zm00001d038444,0.85,0.263064516129032,0,0.806451612903
Zm00001d038445,1,0.825,0.19,0.0322580645161
Zm00001d038446,1,0.907903225806452,0.38,0.0483870967742
Zm00001d038447,1,0.988064516129032,0.84,0
Zm00001d038448,1,0.962903225806452,0.45,0.0161290322581
Zm00001d038449,1,0.94741935483871,0.68,0
Zm00001d038450,1,0.936129032258065,0,0.0483870967742
Zm00001d038451,1,0.941129032258065,0.66,0
Zm00001d038452,1,0.973709677419355,0.81,0
Zm00001d038453,1,0.990322580645161,0.83,0
Zm00001d038456,1,0.999516129032258,0.98,0
Zm00001d038457,1,0.776935483870968,0,0.225806451613
Zm00001d038459,1,0.976612903225806,0.9,0
Zm00001d038460,1,0.981290322580645,0.77,0
Zm00001d038463,1,0.892258064516129,0.09,0.0645161290323
Zm00001d038465,1,0.992903225806452,0.87,0
Zm00001d038466,1,0.910322580645161,0.33,0.0483870967742
Zm00001d038467,1,0.980645161290322,0.79,0
Zm00001d038469,1,0.871290322580645,0.17,0.0645161290323
Zm00001d038470,1,0.738064516129032,0.03,0.145161290323
Zm00001d038471,1,0.961451612903226,0.68,0
Zm00001d038473,1,0.996612903225806,0.93,0
Zm00001d038475,1,0.999193548387097,0.99,0
Zm00001d038476,1,0.946451612903226,0.42,0.0161290322581
Zm00001d038477,1,0.361129032258065,0,0.645161290323
Zm00001d038478,1,0.960967741935484,0.41,0.0322580645161
Zm00001d038479,1,0.968387096774193,0.08,0.0161290322581
Zm00001d038480,1,0.973548387096774,0.61,0
Zm00001d038481,1,0.993870967741936,0.95,0
Zm00001d038482,0.77,0.071451612903226,0,0.967741935484
Zm00001d038483,1,0.92741935483871,0.17,0.0322580645161
Zm00001d038484,1,0.937741935483871,0,0.0483870967742
Zm00001d038485,1,0.986129032258065,0.81,0
Zm00001d038486,1,0.999838709677419,0.99,0
Zm00001d038487,1,0.996129032258064,0.89,0
Zm00001d038488,1,0.865967741935484,0,0.129032258065
Zm00001d038489,1,0.975645161290322,0.83,0
Zm00001d038490,1,0.979032258064516,0.41,0.0161290322581
Zm00001d038491,1,0.973387096774193,0.47,0.0161290322581
Zm00001d038492,0.99,0.176129032258064,0,0.903225806452
Zm00001d038493,0.92,0.386290322580645,0,0.677419354839
Zm00001d038494,1,0.950645161290322,0.73,0
Zm00001d038495,1,0.982096774193548,0.75,0
Zm00001d038496,1,0.985645161290322,0.84,0
Zm00001d038497,1,0.999838709677419,0.99,0
Zm00001d038498,1,1,1,0
Zm00001d038499,1,0.925483870967742,0.54,0
Zm00001d038500,1,0.974193548387097,0.59,0
Zm00001d038501,1,0.988709677419355,0.65,0
Zm00001d038502,1,0.997096774193548,0.93,0
Zm00001d038503,1,0.95741935483871,0.65,0
Zm00001d038504,1,0.940161290322581,0.58,0
Zm00001d038505,1,0.820483870967742,0.44,0.0161290322581
Zm00001d038506,1,0.998870967741936,0.93,0
Zm00001d038507,1,0.670322580645161,0,0.370967741935
Zm00001d038508,1,0.968225806451613,0.43,0.0161290322581
Zm00001d038509,1,0.981774193548387,0.72,0
Zm00001d038510,1,0.991774193548387,0.87,0
Zm00001d038511,1,0.994193548387097,0.9,0
Zm00001d038512,1,0.991935483870967,0.93,0
Zm00001d038513,1,0.983387096774194,0.79,0
Zm00001d038514,1,0.965483870967742,0.49,0.0161290322581
Zm00001d038515,0.86,0.14258064516129,0,0.935483870968
Zm00001d038517,1,0.995,0.96,0
Zm00001d038518,1,0.993064516129032,0.87,0
Zm00001d038519,1,0.49741935483871,0,0.548387096774
Zm00001d038520,1,0.416451612903226,0,0.645161290323
Zm00001d038521,1,0.993225806451613,0.92,0
Zm00001d038522,1,0.941290322580645,0.69,0
Zm00001d038523,1,0.399354838709677,0,0.661290322581
Zm00001d038524,1,0.685322580645161,0,0.274193548387
Zm00001d038525,1,0.991774193548387,0.86,0
Zm00001d038526,1,0.722741935483871,0,0.258064516129
Zm00001d038527,1,0.978709677419355,0.78,0
Zm00001d038528,1,0.998709677419355,0.92,0
Zm00001d038529,1,0.941935483870968,0.53,0
Zm00001d038530,1,0.996935483870968,0.91,0
Zm00001d038531,1,0.997741935483871,0.87,0
Zm00001d038532,1,0.927258064516129,0.55,0
Zm00001d038533,1,0.970806451612903,0.51,0
Zm00001d038534,1,0.927096774193548,0.22,0.0322580645161
Zm00001d038535,1,0.893387096774194,0.46,0.0161290322581
Zm00001d038536,1,0.959838709677419,0.72,0
Zm00001d038537,1,0.98741935483871,0.64,0
Zm00001d038538,1,0.961774193548387,0.59,0
Zm00001d038539,1,0.982903225806452,0.77,0
Zm00001d038540,1,0.982903225806452,0.8,0
Zm00001d038541,1,0.999516129032258,0.97,0
Zm00001d038542,1,0.978387096774194,0.61,0
Zm00001d038543,1,0.997258064516129,0.89,0
Zm00001d038544,1,0.509032258064516,0,0.5
Zm00001d038545,1,0.998870967741936,0.93,0
Zm00001d038546,1,0.971451612903226,0.56,0
Zm00001d038547,1,0.989354838709677,0.88,0
Zm00001d038548,1,1,1,0
Zm00001d038549,1,0.823870967741935,0.46,0.0483870967742
Zm00001d038550,1,0.991774193548387,0.88,0
Zm00001d038551,1,0.978064516129032,0.76,0
Zm00001d038552,1,0.963548387096774,0.15,0.0161290322581
Zm00001d038553,1,0.974677419354839,0.58,0
Zm00001d038554,1,0.990483870967742,0.77,0
Zm00001d038555,1,0.977419354838709,0.83,0
Zm00001d038557,1,0.958870967741936,0.61,0
Zm00001d038558,1,0.990806451612903,0.74,0
Zm00001d038560,0.86,0.130161290322581,0,0.935483870968
Zm00001d038561,1,0.459516129032258,0,0.532258064516
Zm00001d038562,1,0.941935483870968,0.57,0
Zm00001d038563,1,0.978709677419355,0.8,0
Zm00001d038564,1,0.739193548387097,0,0.129032258065
Zm00001d038565,1,0.562741935483871,0.01,0.451612903226
Zm00001d038566,0.99,0.265806451612903,0,0.870967741935
Zm00001d038567,1,0.729032258064516,0,0.177419354839
Zm00001d038568,1,0.493387096774194,0,0.548387096774
Zm00001d038570,1,0.998709677419355,0.97,0
Zm00001d038571,0.46,0.13741935483871,0,1
Zm00001d038572,1,0.996612903225806,0.9,0
Zm00001d038574,1,0.977903225806452,0.66,0
Zm00001d038575,1,0.997903225806452,0.88,0
Zm00001d038576,1,0.989032258064516,0.9,0
Zm00001d038577,1,0.974032258064516,0.74,0
Zm00001d038578,1,0.971451612903226,0.57,0
Zm00001d038579,1,0.969838709677419,0.62,0
Zm00001d038580,1,0.663548387096774,0,0.290322580645
Zm00001d038581,1,0.798064516129032,0,0.145161290323
Zm00001d038582,1,0.393870967741935,0,0.564516129032
Zm00001d038583,1,0.95741935483871,0.76,0
Zm00001d038584,1,0.954677419354839,0.31,0.0161290322581
Zm00001d038585,1,0.850967741935484,0,0.145161290323
Zm00001d038586,1,0.967258064516129,0.15,0.0161290322581
Zm00001d038587,1,1,1,0
Zm00001d038589,1,0.998225806451613,0.89,0
Zm00001d038591,1,0.959193548387097,0,0.0161290322581
Zm00001d038592,1,0.99,0.38,0.0161290322581
Zm00001d038593,1,0.988387096774193,0.7,0
Zm00001d038594,1,0.950645161290322,0.41,0.0483870967742
Zm00001d038595,1,0.953548387096774,0.32,0.0161290322581
Zm00001d038596,1,0.859193548387097,0,0.129032258065
Zm00001d038597,1,0.851774193548387,0,0.0806451612903
Zm00001d038598,1,0.973225806451613,0.56,0
Zm00001d038599,1,0.968548387096774,0.61,0
Zm00001d038600,1,0.965806451612903,0.66,0
Zm00001d038601,1,0.768548387096774,0,0.209677419355
Zm00001d038602,1,0.414032258064516,0,0.612903225806
Zm00001d038604,0.51,0.13741935483871,0,0.983870967742
Zm00001d038605,1,0.996129032258064,0.87,0
Zm00001d038606,1,0.96241935483871,0.52,0
Zm00001d038607,1,0.920161290322581,0.02,0.0645161290323
Zm00001d038608,1,0.987741935483871,0.62,0
Zm00001d038609,1,0.990645161290323,0.74,0
Zm00001d038610,1,0.971451612903226,0.56,0
Zm00001d038612,1,0.912903225806451,0.13,0.0483870967742
Zm00001d038613,1,0.736129032258064,0,0.306451612903
Zm00001d038614,1,0.714838709677419,0,0.306451612903
Zm00001d038616,1,1,1,0
Zm00001d038617,1,0.834193548387097,0.05,0.145161290323
Zm00001d038618,1,0.99,0.85,0
Zm00001d038619,1,0.751129032258064,0,0.225806451613
Zm00001d038620,1,0.989677419354839,0.82,0
Zm00001d038622,1,0.979838709677419,0.64,0
Zm00001d038623,1,0.975,0.72,0
Zm00001d038624,1,0.984032258064516,0.73,0
Zm00001d038625,1,0.988064516129032,0.86,0
Zm00001d038626,1,0.903709677419355,0,0.0967741935484
Zm00001d038628,1,0.933709677419355,0.38,0.0483870967742
Zm00001d038630,1,0.969193548387097,0.63,0
Zm00001d038631,1,0.716129032258064,0,0.290322580645
Zm00001d038633,1,0.855806451612903,0,0.145161290323
Zm00001d038634,1,0.996935483870968,0.87,0
Zm00001d038637,1,1,1,0
Zm00001d038638,1,0.814516129032258,0,0.193548387097
Zm00001d038640,1,0.920967741935484,0,0.0967741935484
Zm00001d038641,1,0.839032258064516,0.28,0.177419354839
Zm00001d038642,1,0.974354838709677,0.63,0
Zm00001d038643,1,0.985967741935484,0.72,0
Zm00001d038644,1,0.974032258064516,0.78,0
Zm00001d038645,1,0.956129032258064,0.49,0.0161290322581
Zm00001d038646,1,0.992419354838709,0.8,0
Zm00001d038647,1,0.99758064516129,0.92,0
Zm00001d038648,1,0.983548387096774,0.75,0
Zm00001d038649,1,0.367258064516129,0,0.677419354839
Zm00001d038650,1,0.987903225806452,0.75,0
Zm00001d038651,1,0.996290322580645,0.88,0
Zm00001d038652,1,0.995,0.69,0
Zm00001d038653,1,0.963387096774193,0.47,0.0161290322581
Zm00001d038654,1,1,1,0
Zm00001d038655,1,0.998548387096774,0.97,0
Zm00001d038657,1,0.999516129032258,0.97,0
Zm00001d038658,1,0.99483870967742,0.81,0
Zm00001d038660,1,0.996935483870968,0.94,0
Zm00001d038661,1,0.979838709677419,0.52,0
Zm00001d038662,1,0.762096774193548,0,0.241935483871
Zm00001d038664,1,0.728870967741936,0,0.258064516129
Zm00001d038665,1,0.985806451612903,0.73,0
Zm00001d038666,1,0.549193548387097,0,0.516129032258
Zm00001d038667,1,0.963064516129032,0.63,0
Zm00001d038668,1,0.958225806451613,0.67,0
Zm00001d038671,1,1,1,0
Zm00001d038672,1,0.998870967741936,0.97,0
Zm00001d038673,1,0.988064516129032,0.84,0
Zm00001d038675,0.83,0.442903225806452,0,0.661290322581
Zm00001d038676,1,0.986290322580645,0.86,0
Zm00001d038678,1,0.983064516129032,0.82,0
Zm00001d038680,1,0.952419354838709,0.22,0.0322580645161
Zm00001d038681,1,0.87741935483871,0.11,0.112903225806
Zm00001d038682,1,0.909838709677419,0.4,0.0645161290323
Zm00001d038683,1,0.98741935483871,0.76,0
Zm00001d038684,1,0.999032258064516,0.96,0
Zm00001d038685,1,0.997903225806452,0.94,0
Zm00001d038686,1,0.865,0.22,0.112903225806
Zm00001d038687,1,0.973387096774193,0.7,0
Zm00001d038688,1,0.897903225806452,0.3,0.0483870967742
Zm00001d038689,1,0.962903225806452,0.71,0
Zm00001d038690,1,0.998064516129032,0.91,0
Zm00001d038691,1,0.941290322580645,0.56,0
Zm00001d038692,1,0.876129032258064,0.32,0.0322580645161
Zm00001d038693,1,0.900161290322581,0,0.0806451612903
Zm00001d038694,1,0.29758064516129,0,0.693548387097
Zm00001d038695,1,0.979193548387097,0.77,0
Zm00001d038696,1,0.874193548387097,0,0.129032258065
Zm00001d038697,1,0.960806451612903,0.33,0.0322580645161
Zm00001d038698,1,0.951774193548387,0.54,0
Zm00001d038699,1,0.962096774193548,0.55,0
Zm00001d038700,1,0.988709677419355,0.73,0
Zm00001d038701,1,0.633870967741935,0,0.338709677419
Zm00001d038702,1,0.970806451612903,0.68,0
Zm00001d038703,1,0.996129032258064,0.88,0
Zm00001d038704,1,1,1,0
Zm00001d038706,1,0.969354838709677,0.43,0.0161290322581
Zm00001d038707,1,0.908225806451613,0.42,0.0322580645161
Zm00001d038708,1,0.879677419354839,0.42,0.0645161290323
Zm00001d038709,1,0.946935483870968,0.55,0
Zm00001d038712,1,0.555806451612903,0,0.387096774194
Zm00001d038714,1,0.97258064516129,0.47,0.0161290322581
Zm00001d038717,1,0.971290322580645,0.43,0.0161290322581
Zm00001d038718,1,0.954032258064516,0.37,0.0161290322581
Zm00001d038719,1,0.985967741935484,0.71,0
Zm00001d038720,1,0.789677419354839,0,0.193548387097
Zm00001d038721,1,0.788548387096774,0,0.193548387097
Zm00001d038722,1,0.772903225806452,0,0.241935483871
Zm00001d038723,1,0.784032258064516,0.02,0.209677419355
Zm00001d038724,1,1,1,0
Zm00001d038725,1,1,1,0
Zm00001d038726,1,0.936612903225806,0.47,0.0483870967742
Zm00001d038727,1,0.732741935483871,0,0.274193548387
Zm00001d038728,1,0.99,0.88,0
Zm00001d038729,1,0.91,0.17,0.0322580645161
Zm00001d038730,1,0.919193548387097,0.37,0.0161290322581
Zm00001d038731,1,0.916774193548387,0.21,0.0483870967742
Zm00001d038732,1,0.984193548387097,0.79,0
Zm00001d038733,1,0.985645161290322,0.73,0
Zm00001d038734,1,0.980806451612903,0.8,0
Zm00001d038737,1,0.939193548387097,0.77,0
Zm00001d038739,1,0.998225806451613,0.95,0
Zm00001d038740,1,0.918387096774194,0.06,0.0483870967742
Zm00001d038741,1,0.956612903225806,0.28,0.0161290322581
Zm00001d038742,1,0.966774193548387,0.61,0
Zm00001d038745,1,0.98741935483871,0.81,0
Zm00001d038746,1,0.972258064516129,0.43,0.0161290322581
Zm00001d038747,1,0.988225806451613,0.85,0
Zm00001d038748,1,0.86258064516129,0,0.0967741935484
Zm00001d038750,1,0.958225806451613,0.57,0
Zm00001d038751,1,0.958064516129032,0.61,0
Zm00001d038752,1,0.995645161290322,0.93,0
Zm00001d038753,1,0.939354838709678,0.11,0.0322580645161
Zm00001d038754,1,0.995,0.82,0
Zm00001d038755,1,0.994838709677419,0.82,0
Zm00001d038756,1,0.969677419354838,0.65,0
Zm00001d038757,1,0.961612903225806,0.6,0
Zm00001d038758,1,0.981612903225806,0.47,0.0161290322581
Zm00001d038759,1,0.95741935483871,0,0.0483870967742
Zm00001d038760,1,0.961451612903226,0,0.0322580645161
Zm00001d038761,1,0.988870967741936,0.75,0
Zm00001d038762,1,0.987903225806452,0.81,0
Zm00001d038763,1,0.906290322580645,0.5,0
Zm00001d038764,1,0.96258064516129,0.7,0
Zm00001d038765,1,0.978548387096774,0.74,0
Zm00001d038766,1,0.995322580645161,0.83,0
Zm00001d038768,1,0.99741935483871,0.88,0
Zm00001d038769,1,0.961129032258065,0.35,0.0322580645161
Zm00001d038770,0.97,0.306290322580645,0,0.822580645161
Zm00001d038771,1,0.272258064516129,0,0.709677419355
Zm00001d038772,1,0.947903225806452,0.24,0.0322580645161
Zm00001d038773,1,0.978709677419355,0.8,0
Zm00001d038775,1,0.982258064516129,0.8,0
Zm00001d038776,1,0.993870967741936,0.84,0
Zm00001d038777,1,0.995806451612903,0.9,0
Zm00001d038778,1,0.209516129032258,0,0.838709677419
Zm00001d038779,1,0.999838709677419,0.99,0
Zm00001d038780,1,0.865645161290323,0,0.0967741935484
Zm00001d038782,1,0.266774193548387,0,0.806451612903
Zm00001d038783,1,0.94241935483871,0.34,0.0161290322581
Zm00001d038784,1,0.843387096774193,0.31,0.0483870967742
Zm00001d038785,1,0.75241935483871,0.06,0.209677419355
Zm00001d038786,1,0.823064516129032,0,0.129032258065
Zm00001d038787,1,0.884677419354839,0,0.0645161290323
Zm00001d038788,1,0.968548387096774,0.09,0.0161290322581
Zm00001d038789,1,0.751129032258065,0,0.177419354839
Zm00001d038791,1,0.992741935483871,0.89,0
Zm00001d038792,1,0.979032258064516,0.71,0
Zm00001d038793,1,0.928870967741936,0.08,0.0645161290323
Zm00001d038794,1,0.970322580645161,0.71,0
Zm00001d038795,1,0.971935483870968,0.05,0.0322580645161
Zm00001d038796,1,0.984193548387097,0.73,0
Zm00001d038797,1,0.974032258064516,0.81,0
Zm00001d038799,1,0.97758064516129,0.65,0
Zm00001d038801,1,0.981612903225806,0.71,0
Zm00001d038803,1,0.971129032258065,0.75,0
Zm00001d038804,1,0.979354838709677,0.65,0
Zm00001d038805,1,0.961935483870968,0.01,0.0322580645161
Zm00001d038806,1,0.987096774193548,0.74,0
Zm00001d038807,1,0.998709677419355,0.95,0
Zm00001d038808,1,0.993387096774194,0.83,0
Zm00001d038809,1,0.895,0.64,0
Zm00001d038810,1,0.897258064516129,0,0.0483870967742
Zm00001d038811,0.97,0.469516129032258,0,0.564516129032
Zm00001d038812,0.84,0.542096774193548,0.14,0.354838709677
Zm00001d038813,0.98,0.563225806451613,0.24,0.387096774194
Zm00001d038814,1,0.883225806451613,0.06,0.0967741935484
Zm00001d038815,1,0.999677419354839,0.98,0
Zm00001d038817,1,0.462096774193549,0,0.564516129032
Zm00001d038818,1,0.553387096774194,0,0.403225806452
Zm00001d038819,1,0.721935483870968,0.02,0.241935483871
Zm00001d038820,1,0.940967741935484,0.66,0
Zm00001d038821,1,0.823548387096774,0,0.177419354839
Zm00001d038822,1,0.750645161290323,0,0.258064516129
Zm00001d038823,1,0.99741935483871,0.93,0
Zm00001d038824,1,0.996774193548387,0.91,0
Zm00001d038825,1,0.993709677419355,0.84,0
Zm00001d038826,1,0.769193548387097,0.24,0.193548387097
Zm00001d038829,1,0.974193548387097,0.78,0
Zm00001d038830,1,0.997903225806452,0.95,0
Zm00001d038831,1,0.973548387096774,0.7,0
Zm00001d038832,1,0.984354838709677,0.71,0
Zm00001d038833,1,0.987903225806452,0.8,0
Zm00001d038834,1,0.62258064516129,0.03,0.370967741935
Zm00001d038835,1,0.994516129032258,0.9,0
Zm00001d038836,1,0.449032258064516,0,0.532258064516
Zm00001d038837,1,0.519032258064516,0,0.41935483871
Zm00001d038838,1,0.993709677419355,0.84,0
Zm00001d038839,1,0.984354838709677,0.56,0
Zm00001d038840,1,0.996451612903226,0.81,0
Zm00001d038841,1,0.992903225806452,0.91,0
Zm00001d038842,1,0.797419354838709,0,0.241935483871
Zm00001d038843,1,0.979677419354839,0.51,0
Zm00001d038844,1,0.998064516129032,0.98,0
Zm00001d038845,1,0.999838709677419,0.99,0
Zm00001d038846,1,1,1,0
Zm00001d038847,1,0.977741935483871,0.74,0
Zm00001d038848,1,0.980806451612903,0.65,0
Zm00001d038849,1,0.982741935483871,0.66,0
Zm00001d038850,1,0.992741935483871,0.89,0
Zm00001d038851,1,0.980483870967742,0.75,0
Zm00001d038852,1,0.993064516129032,0.87,0
Zm00001d038853,1,0.654193548387097,0,0.354838709677
Zm00001d038854,1,0.974516129032258,0.81,0
Zm00001d038855,1,0.959032258064516,0.72,0
Zm00001d038856,1,0.943387096774193,0,0.0322580645161
Zm00001d038857,1,0.990645161290323,0.91,0
Zm00001d038859,1,1,1,0
Zm00001d038860,1,0.943225806451613,0.48,0.0322580645161
Zm00001d038861,1,0.981612903225806,0.82,0
Zm00001d038862,1,0.882258064516129,0.25,0.0322580645161
