ID,PAV_Max,PAV_Mean,PAV_PctMissing,SyntenyPC,SyntenyScore,Exon_number,X3pUTR_length,X5pUTR_length,CDS_length,Content.GC,CAI,Max_dSNAF,Makes_Protein,TotalSNPs,SNP_density,Average_FPKM,Max_FPKM,RNA.breadth
Zm00001d048569,0.001290322580645,0.03,0,0.0295954111692,5,5,71,247,1417,0.53,0.844087692476826,0,0,13,0.006268081002893,9.69202940291971,163.058,78
Zm00001d048570,0.00241935483871,0.09,0,-1.8211501228,0,10,0,0,2050,0.46,0.679216248408521,264.4087078,1,9,0.00143380595826,1.05848565328467,5.02845,113
Zm00001d048574,0.019677419354839,0.19,0,0.0305139037637,5,11,175,277,2177,0.43,0.667006266903312,47.48777289,1,18,0.00078223458346,27.1856378832117,73.9714,274
Zm00001d048575,0.209838709677419,0.3,0,0.0305139037637,5,20,300,270,2050,0.43,0.611164581406237,4.436011905,1,27,0.000784245381666,7.4916341350365,28.6765,265
Zm00001d048577,0.000483870967742,0.03,0,-1.8211501228,0,12,125,193,1710,0.51,0.700513624180844,209.5925899,1,25,0.00108290738976,21.4081688686131,101.634,274
Zm00001d048582,0.010483870967742,0.18,0,0.426513510473,6,1,0,0,1446,0.63,0.827853617438097,4.239569901,1,7,0.004840940525588,1.4690468120438,6.56213,146
Zm00001d048583,0.005322580645161,0.19,0,0.81810069379,7,9,106,1233,929,0.49,0.76813744743197,1492.669789,1,14,0.003100775193798,38.0624366788321,103.328,274
Zm00001d048584,0.002096774193548,0.08,0,0.0714031942138,5,1,0,0,510,0.68,0.889119409187116,86.20214756,1,0,0,10.4741566853875,152.074,91
Zm00001d048585,0.01,0.18,0,-1.8211501228,0,7,201,388,804,0.47,0.766847938887102,14.89993716,1,5,0.001425313568985,91.135816350365,202.489,274
Zm00001d048586,0.548548387096774,0.79,0.645161290323,-0.324596412496,4,3,0,0,3537,0.5,0.693599545671818,0,0,4,0.000878155872667,0.003796075912409,0.0546631,0
Zm00001d048588,0.024193548387097,0.27,0,0.81810069379,7,1,0,0,1905,0.62,0.823260780602265,0,0,12,0.006299212598425,1.2246202810219,12.6933,90
Zm00001d048590,0.011451612903226,0.18,0,0.0723216868083,5,1,0,0,948,0.59,0.747025785266411,20.09751969,1,9,0.009493670886076,7.77370706058394,38.8996,166
Zm00001d048591,0.335161290322581,1,0.290322580645,-1.8211501228,0,4,0,119,521,0.39,0.696943162286153,0,0,0,0,0.009929618248175,0.435757,0
Zm00001d048593,0.001129032258064,0.03,0,0.81810069379,7,4,44,412,1304,0.53,0.915149320812214,41773.42179,1,17,0.007977475363679,195.243306973723,2272.08,164
Zm00001d048594,0.110806451612903,0.77,0.0645161290323,0.426513510473,6,5,0,0,1280,0.52,0.759065688594566,0,0,26,0.015366430260047,0.086007120583942,2.0718,5
Zm00001d048595,0.00516129032258,0.11,0,0.81810069379,7,2,60,163,771,0.62,0.88773545965639,410.1483302,1,10,0.009310986964618,7.52339240948905,61.6859,135
Zm00001d048596,0.288870967741936,1,0.306451612903,-1.8211501228,0,6,0,225,639,0.42,0.687439831546783,0,0,1,0.000160720025715,0.045384812664234,1.48193,3
Zm00001d048598,0.059677419354839,1,0.0483870967742,-0.320183989102,4,1,0,0,333,0.64,0.793113620793647,75.02624368,1,5,0.015015015015015,2.10855133722628,22.4621,89
Zm00001d048599,0.005967741935484,0.37,0,0.0673370990554,5,5,101,1443,411,0.39,0.630436962242056,0,0,14,0.005537974683544,10.6559815693431,44.4866,274
Zm00001d048600,0.006774193548387,0.13,0,-0.3669763599,4,1,0,0,1938,0.56,0.771935322520137,0,0,21,0.010835913312694,0.164566858759124,0.611346,0
Zm00001d048601,0.010806451612903,0.2,0,0.42210108708,6,1,0,0,1929,0.68,0.878054412071493,12.85496387,1,36,0.018662519440125,11.0982056649635,104.544,91
Zm00001d048603,0.01741935483871,0.16,0,0.81810069379,7,2,0,0,4272,0.55,0.804336739637254,8.179793214,1,37,0.00632154450709,3.34143582481752,11.9166,246
Zm00001d048606,0.088225806451613,0.72,0.0483870967742,0.463908870124,6,3,369,156,1206,0.59,0.865952686063818,0,0,37,0.019290928050052,12.0510210087591,70.9735,201
Zm00001d048608,0.063225806451613,0.29,0,-1.49974375776,1,1,0,0,1407,0.67,0.868027325406638,13.74344297,1,25,0.017768301350391,8.17687534452555,162.606,124
Zm00001d048609,0.003870967741935,0.11,0,0.426513510473,6,7,0,338,866,0.42,0.699450277564099,212.2635458,1,32,0.008991289688115,70.4514244525547,205.984,274
Zm00001d048612,0.160322580645161,0.64,0.129032258065,-1.8211501228,0,11,248,257,2124,0.43,0.671335018209925,0,0,73,0.011517828968129,9.49538549635036,48.3216,252
Zm00001d048613,0.205161290322581,1,0.193548387097,-1.8211501228,0,4,0,0,3456,0.42,0.65239063411677,0,0,4,0.000325918683289,0.919979471167883,4.35168,87
Zm00001d048614,0.019838709677419,0.28,0,-0.715650898535,3,6,0,284,1684,0.46,0.709835961353815,0,0,28,0.010420543356904,1.05292840364964,3.75431,120
Zm00001d048615,0,0,0,0.463908870124,6,1,0,0,798,0.71,0.879368225390411,32.77325593,1,11,0.013784461152882,7.72251670693431,139.539,208
Zm00001d048617,0.012258064516129,0.36,0,0.0305139037637,5,1,0,0,537,0.69,0.86693489907778,0,0,12,0.022346368715084,0.001113427007299,0.305079,0
Zm00001d048618,0.01241935483871,0.23,0,0.81810069379,7,2,0,0,1272,0.69,0.869796215864097,1778.673612,1,20,0.012143290831816,0.239170032846715,29.4659,5
Zm00001d048620,0.004677419354839,0.12,0,-1.8211501228,0,2,336,240,1174,0.5,0.782260565197344,14.38383584,1,31,0.009897828863346,3.45847715474453,9.83378,234
Zm00001d048621,0.043870967741936,0.42,0,-1.49974375776,1,6,145,134,2163,0.5,0.818535963080906,50.36030922,1,88,0.019421761200618,10.6810461120438,144.125,226
Zm00001d048622,0.09741935483871,1,0.0322580645161,-1.11275536688,2,2,71,106,271,0.35,0.74354333761384,24.19379597,1,10,0.004175365344468,18.3074975359755,339.359,114
Zm00001d048623,0,0,0,0.463908870124,6,3,177,290,688,0.46,0.748559839863728,0,0,6,0.004369992716679,17.2458121854015,195.441,185
Zm00001d048624,0.463387096774194,1,0.516129032258,-1.8211501228,0,3,0,0,663,0.63,0.852239880181598,0,0,4,0.0035682426405,0.000622912408759,0.170678,0
Zm00001d048625,0.004838709677419,0.09,0,-1.49974375776,1,1,0,0,1065,0.65,0.90523210840278,12168.62772,1,20,0.018779342723005,503.088029158029,5767.23,233
Zm00001d048626,0.010967741935484,0.32,0,-1.8211501228,0,2,0,0,1362,0.62,0.836158445493851,0,0,32,0.014433919711322,0.116024422627737,12.1504,3
Zm00001d048627,0.018870967741936,0.29,0,-0.320183989102,4,10,92,263,1365,0.45,0.720014897053983,1916.497314,1,52,0.015615615615616,132.57791919708,778.248,274
Zm00001d048628,0.029838709677419,0.19,0,-0.320183989102,4,21,249,232,3278,0.41,0.672620364442215,974.0620711,1,46,0.006192784060312,17.0167279927007,91.3465,274
Zm00001d048629,0.009032258064516,0.35,0,-1.8211501228,0,2,39,223,586,0.58,0.832553900844736,245.2324096,1,22,0.023012552301255,0.101167291970803,4.53126,7
Zm00001d048630,0.051129032258065,1,0.0322580645161,-1.49974375776,1,1,0,0,285,0.62,0.85428928393247,638.5623035,1,7,0.024561403508772,60.3201720182482,2041.46,73
Zm00001d048635,0.084354838709678,0.55,0.0161290322581,-1.8211501228,0,4,72,351,2921,0.5,0.718760450516567,0,0,25,0.006860592755214,3.40182804857664,39.9062,66
Zm00001d048637,0.008064516129032,0.07,0,-1.8211501228,0,2,390,0,2490,0.41,0.657548088149102,0,0,66,0.005102829751044,3.96713338715328,43.6197,69
Zm00001d048639,0.069032258064516,0.44,0,-1.8211501228,0,3,0,0,3027,0.48,0.711120485504116,0,0,48,0.013168724279835,6.39206258620438,64.0491,70
Zm00001d048643,0.078225806451613,0.47,0,-1.49974375776,1,24,60,372,2664,0.39,0.668400722921482,110.0450752,1,84,0.011597404390446,2.26114582368613,40.3038,38
Zm00001d048644,0.085483870967742,0.57,0.0483870967742,-1.11275536688,2,6,94,307,1273,0.43,0.738070554158773,0,0,50,0.016772895001677,0.96226694379562,20.0703,65
Zm00001d048645,0.139516129032258,0.96,0.112903225806,-1.8211501228,0,2,0,0,1570,0.57,0.778683059511177,0,0,27,0.016023738872404,0.030906817153285,1.59449,1
Zm00001d048647,0.046774193548387,0.74,0.0483870967742,0.81810069379,7,3,360,0,1059,0.56,0.897465487375728,0,0,33,0.014712438698172,6.11242048467153,115.331,158
Zm00001d048648,0.001129032258064,0.05,0,0.81810069379,7,2,51,111,1032,0.64,0.917314102277333,4563.65966,1,4,0.002941176470588,27.6783986489051,2659.4,15
Zm00001d048649,0.015161290322581,0.19,0,0.425595017879,6,1,0,0,564,0.66,0.877012228438659,429.8141085,1,6,0.010638297872341,7.08402995985402,113.077,136
Zm00001d048651,0.018709677419355,0.21,0,-0.758563543216,3,2,622,0,1620,0.57,0.866688589152975,0,0,25,0.010822510822511,0.315336757664234,2.77339,26
Zm00001d048652,0.07741935483871,0.85,0.0645161290323,-1.8211501228,0,8,264,0,424,0.41,0.625709003886188,98.43638182,1,0,0,0,0,0
Zm00001d048655,0.013225806451613,0.21,0,0.425595017879,6,11,58,260,1618,0.44,0.674503184397726,1260.785683,1,24,0.004052684903749,45.8708660583942,117.099,267
Zm00001d048658,0.038387096774194,0.94,0.0161290322581,-1.1455519341,2,7,116,318,1750,0.54,0.851751872970208,0,0,3,0.001068376068376,0.120613139343066,9.47724,6
Zm00001d048662,0.079677419354839,0.68,0.0645161290323,-1.49974375776,1,1,0,0,1023,0.69,0.87539200475528,0,0,14,0.013685239491691,3.14867844744526,25.5037,119
Zm00001d048665,0.072741935483871,0.51,0.0161290322581,-1.8211501228,0,6,0,0,2262,0.46,0.697404558396082,0,0,69,0.012616566099836,1.75992551131387,4.95498,194
Zm00001d048666,0.007096774193548,0.15,0,-1.49974375776,1,1,0,0,603,0.64,0.801637576184528,0,0,3,0.004975124378109,1.85446566788321,8.36658,185
Zm00001d048667,0.540161290322581,1,0.58064516129,-1.8211501228,0,11,2268,1875,3568,0.42,0.626953328974888,0,0,77,0.006479845156947,1.77033586131387,33.3979,164
Zm00001d048669,0.025806451612903,0.36,0,0.0723216868083,5,2,453,225,1968,0.69,0.905582057323238,290.0754755,1,42,0.01278928136419,10.4719371014599,79.8689,213
Zm00001d048670,0.026612903225807,0.48,0,0.463908870124,6,1,0,0,1551,0.6,0.768852146608547,0,0,23,0.014829142488717,0.59006628649635,2.52581,51
Zm00001d048671,0.07,0.7,0.0322580645161,0.463908870124,6,1,0,0,969,0.74,0.897802471416479,73.69984555,1,15,0.015479876160991,4.12358568576642,62.6127,152
Zm00001d048672,0.026774193548387,0.4,0,0.0714031942138,5,10,107,281,1892,0.47,0.720661153627134,16.91922114,1,44,0.009176225234619,2.76671195,12.7585,201
Zm00001d048673,0.002741935483871,0.06,0,0.463908870124,6,14,159,640,2365,0.41,0.650496078737702,2489.789831,1,18,0.003684749232344,3.45055591678832,294.261,45
Zm00001d048674,0.478870967741935,1,0.403225806452,-1.8211501228,0,3,0,0,870,0.56,0.746177243719233,0,0,0,0,0,0,0
Zm00001d048682,0.016612903225806,0.19,0,-1.49974375776,1,1,0,0,1890,0.51,0.751798494262075,0,0,17,0.008994708994709,0.656322348175183,2.81145,64
Zm00001d048683,0.049032258064516,0.35,0,0.0340078345627,5,1,0,0,1758,0.73,0.888217036979141,6.797382612,1,24,0.013651877133106,3.03785963649635,65.7138,159
Zm00001d048684,0.01758064516129,0.3,0,-1.8211501228,0,9,635,505,1389,0.44,0.67982356038087,190.786201,1,57,0.004544367376226,14.4316176277372,36.0892,274
Zm00001d048686,0.078548387096774,1,0.0806451612903,-1.8211501228,0,4,222,0,626,0.51,0.754400960983472,0,0,0,0,7.20910131386861,28.3453,274
Zm00001d048687,0.01258064516129,0.34,0,-1.8211501228,0,2,12,152,1548,0.49,0.787212261531613,21.78185736,1,27,0.010448916408669,7.44419480656934,28.0149,236
Zm00001d048688,0.011129032258065,0.23,0,-1.8211501228,0,1,0,0,1473,0.68,0.85639252734232,52.69466778,1,28,0.019008825526137,7.46499691058394,71.2045,95
Zm00001d048689,0.016129032258064,0.12,0,0.81810069379,7,27,135,624,3777,0.42,0.663574954803589,835.5031354,1,56,0.005020170327208,26.4377285036496,62.2857,274
Zm00001d048690,0.024516129032258,0.48,0,-1.49974375776,1,1,0,0,1530,0.73,0.876716688231312,773.8185287,1,23,0.015032679738562,12.8803426149635,287.258,186
Zm00001d048691,0.015967741935484,0.25,0,0.81810069379,7,2,0,356,894,0.48,0.864845554722412,593.7554287,1,72,0.020333239197967,16.840224270073,92.7573,274
Zm00001d048692,0.024677419354838,0.3,0,0.81810069379,7,9,367,304,1615,0.48,0.720581017731448,0,0,47,0.012242771555093,6.79859472043796,25.4742,255
Zm00001d048693,0.029838709677419,0.31,0,-1.49974375776,1,13,371,406,1368,0.42,0.691817235894102,0,0,84,0.013918806959404,29.0289553339416,257.661,239
Zm00001d048694,0.164032258064516,1,0.129032258065,-1.8211501228,0,2,311,409,466,0.5,0.82762955161646,0,0,31,0.023846153846154,4.23718505656934,123.514,98
Zm00001d048695,0.081612903225806,0.72,0.0483870967742,0.0340078345627,5,7,106,248,1949,0.54,0.792323066200105,0,0,114,0.032739804709937,3.76369144562044,17.2203,205
Zm00001d048696,0.030967741935484,0.19,0,0.81810069379,7,6,0,416,1486,0.49,0.781711500660258,110.2380449,1,60,0.018072289156627,12.1113915218978,55.3317,255
Zm00001d048697,0.008064516129033,0.16,0,0.81810069379,7,11,80,343,1480,0.42,0.713727939046594,0,0,57,0.015281501340483,0.568414450912409,55.711,3
Zm00001d048699,0.305967741935484,1,0.306451612903,-1.8211501228,0,1,0,0,393,0.64,0.701728259904768,0,0,0,0,7.84446217529197,27.2862,258
Zm00001d048701,0.436451612903226,1,0.387096774194,-1.8211501228,0,10,242,239,1349,0.45,0.739181952630556,0,0,2,0.000300120048019,0.599697412080292,3.40836,57
Zm00001d048702,0.005161290322581,0.12,0,-1.8211501228,0,3,0,217,1577,0.58,0.871499117475578,1818.373433,1,31,0.014479215319944,242.838465684672,2167.99,252
Zm00001d048703,0.000967741935484,0.03,0,-1.8211501228,0,2,86,148,1594,0.62,0.896534573020776,1563.677332,1,18,0.008968609865471,257.321387585037,2414.79,254
Zm00001d048705,0.003387096774194,0.08,0,-1.8211501228,0,3,30,221,1606,0.59,0.892522435857827,3760.286933,1,22,0.010592200288878,304.239817243066,3751.83,254
Zm00001d048707,0.000645161290322,0.04,0,-1.8211501228,0,2,84,65,1381,0.68,0.901623989488117,3579.150555,1,14,0.008500303582271,101.258394562044,414.024,274
Zm00001d048709,0.026935483870968,0.32,0,-1.8211501228,0,6,61,401,1056,0.55,0.841268154297087,1814.860079,1,26,0.012845849802372,130.530595616423,2241.65,166
Zm00001d048710,0.008225806451613,0.28,0,-1.8211501228,0,2,156,252,1630,0.6,0.887122850747314,295.2832458,1,29,0.013589503280225,69.9034192357664,1255.27,182
Zm00001d048711,0.006935483870968,0.08,0,-1.8211501228,0,1,0,0,1476,0.72,0.887801446328942,905.4507754,1,16,0.010840108401084,12.3248609149635,209.758,143
Zm00001d048715,0.010645161290323,0.12,0,0.0714031942138,5,2,43,356,3795,0.59,0.805843452912137,0,0,14,0.00317244504872,11.3707382729927,1046.31,14
Zm00001d048716,0.069677419354839,0.68,0.0483870967742,-1.49974375776,1,1,0,0,375,0.77,0.879422452927477,701.8683511,1,6,0.016,0.03633002189781,2.96733,4
Zm00001d048717,0.021129032258064,0.18,0,0.81810069379,7,14,232,336,1224,0.44,0.669651983442382,298.0291529,1,39,0.006024096385542,14.2952081240876,121.644,244
Zm00001d048718,0.031612903225806,0.24,0,0.81810069379,7,16,347,182,2095,0.47,0.744713249699068,146.365336,1,79,0.010609723341391,6.08059203576642,52.6338,190
Zm00001d048720,0.024677419354839,0.63,0.0322580645161,0.81810069379,7,1,0,0,336,0.72,0.894684134071757,0,0,3,0.008928571428571,1.67545671167883,79.1416,61
Zm00001d048721,0.016129032258064,0.26,0,0.81810069379,7,10,81,255,1084,0.44,0.66869734741225,0,0,26,0.007206208425721,7.75892032846715,20.6828,274
Zm00001d048722,0.174193548387097,1,0.193548387097,-1.8211501228,0,2,316,223,237,0.5,0.898732368285797,0,0,0,0,11.745850189781,46.3812,273
Zm00001d048723,0.008548387096774,0.21,0,0.81810069379,7,3,64,0,794,0.63,0.900819536474288,0,0,13,0.011915673693859,4.61305859963504,47.6553,65
Zm00001d048727,0.128870967741935,1,0.112903225806,0.425595017879,6,2,0,175,631,0.59,0.885169047138203,0,0,15,0.015806111696523,0.735349491240876,12.8674,44
Zm00001d048728,0.002741935483871,0.17,0,0.81810069379,7,1,0,0,606,0.69,0.912136901535362,0,0,4,0.006600660066007,8.17067549270073,127.827,97
Zm00001d048729,0.053387096774194,0.63,0.0322580645161,-1.8211501228,0,2,177,247,612,0.57,0.834076070886345,0,0,19,0.016006739679865,0.735794819343066,9.23609,48
Zm00001d048731,0.212096774193548,0.68,0.161290322581,0.81810069379,7,11,20,250,2062,0.54,0.790286330837373,9.416726736,1,61,0.013516507866165,11.5929907846715,70.9047,271
Zm00001d048732,0.011774193548387,0.22,0,0.81810069379,7,13,428,291,1647,0.44,0.708230762252365,23.32262261,1,43,0.007422751596755,17.4736827372263,123.737,274
Zm00001d048734,0.016290322580645,0.27,0,0.0295954111692,5,18,261,182,2779,0.41,0.664243106448672,88.12715329,1,15,0.001865671641791,7.92820927007299,26.1209,274
Zm00001d048736,0.03741935483871,0.4,0,0.81810069379,7,8,235,168,1365,0.56,0.828550009680381,0,0,39,0.014407092722571,20.6560277412409,261.78,166
Zm00001d048737,0.021935483870968,0.41,0,-0.758563543216,3,1,0,142,1617,0.59,0.776108030898199,2431.214126,1,18,0.010233086981239,7.60842833029197,74.808,212
Zm00001d048739,0.031451612903226,0.45,0,0.463908870124,6,5,0,242,1388,0.53,0.857054829330373,101.5522419,1,34,0.010328068043742,0.096295117883212,6.26666,5
Zm00001d048740,0.006451612903226,0.2,0,0.0679092634148,5,1,0,0,1200,0.78,0.882959157132463,674.1201633,1,24,0.02,1.49086849854015,34.09,58
Zm00001d048741,0.636774193548387,0.88,0.951612903226,0.81810069379,7,44,164,4222,7142,0.43,0.65302211908771,385.3623404,1,24,0.000839777458973,4.18581044890511,14.808,256
Zm00001d048743,0.051290322580645,0.41,0,-1.8211501228,0,6,310,0,842,0.37,0.67235777336649,0,0,6,0.002016129032258,0.011992740620438,0.20934,0
Zm00001d048752,0.512096774193548,1,0.596774193548,-1.49974375776,1,1,0,0,885,0.65,0.850175298725897,0,0,0,0,0,0,0
Zm00001d048757,0.202741935483871,1,0.145161290323,-1.8211501228,0,1,0,0,879,0.65,0.846111114048805,0,0,2,0.002275312855518,0.001857912408759,0.212042,0
Zm00001d048758,0.000967741935484,0.05,0,-1.8211501228,0,1,0,0,1575,0.69,0.902636238432934,0,0,11,0.006984126984127,0.161033434306569,1.90162,13
Zm00001d048759,0.026774193548387,0.22,0,0.81810069379,7,5,17,279,1914,0.59,0.850073279329586,0,0,53,0.02069504099961,1.98115525770073,23.8937,96
Zm00001d048760,0.039354838709677,0.57,0.0161290322581,0.421528922721,6,1,0,0,717,0.71,0.853122320426222,230.0538849,1,16,0.02231520223152,4.27176514525547,29.9468,139
Zm00001d048761,0.177258064516129,1,0.161290322581,-1.8211501228,0,3,0,0,624,0.52,0.808522265411704,0,0,44,0.016236162361624,0.918354533576642,11.403,60
Zm00001d048763,0.040806451612903,0.3,0,0.81810069379,7,8,55,496,2097,0.42,0.671062972825453,36.49960469,1,61,0.00822102425876,20.9700452189781,56.5541,274
Zm00001d048764,0.272096774193549,1,0.209677419355,-1.8211501228,0,2,0,276,334,0.46,0.664064857385092,0,0,10,0.008984725965858,0.775681759489051,20.2975,52
Zm00001d048765,0.47741935483871,1,0.5,-0.361991772147,4,1,0,0,453,0.6,0.84044110876353,0,0,6,0.013245033112583,1.73151234087591,18.6023,132
Zm00001d048766,0.057903225806452,0.54,0.0161290322581,0.81810069379,7,12,220,359,1125,0.44,0.698265079116348,213.0061234,1,68,0.006069260978222,25.8225209124088,58.7605,274
Zm00001d048770,0.165161290322581,1,0.145161290323,0.463908870124,6,3,122,195,214,0.55,0.82970027567884,0,0,11,0.014705882352941,57.2498040536496,687.058,174
Zm00001d048772,0.053225806451613,0.6,0.0161290322581,-0.758563543216,3,2,49,196,2467,0.49,0.844509852772064,8.13247055,1,27,0.005749574105622,0.755584660875912,9.92914,49
Zm00001d048774,0.011774193548387,0.25,0,0.81810069379,7,3,25,114,1505,0.65,0.85790199403823,0,0,0,0,0.016236073357664,0.58892,0
Zm00001d048777,0.005645161290323,0.1,0,0.81810069379,7,11,200,620,1798,0.42,0.701224607530041,1624.89275,1,18,0.002798072438986,44.7800164233577,120.121,274
Zm00001d048783,0.499677419354839,0.76,0.629032258065,-1.8211501228,0,18,0,543,1797,0.47,0.686368120434269,0,0,36,0.00162925416365,0.005329693138686,0.11627,0
Zm00001d048784,0.061129032258064,0.65,0.0483870967742,-1.8211501228,0,7,0,305,927,0.43,0.685138557082878,0,0,4,0.001931434089812,0.066517805620438,3.94014,6
Zm00001d048785,0.116129032258065,0.92,0.0483870967742,0.463908870124,6,8,135,482,831,0.52,0.798328379746667,28.10820578,1,48,0.020788220008662,13.9046643967153,136.591,239
Zm00001d048786,0.037741935483871,0.38,0,0.463908870124,6,5,0,0,700,0.43,0.717464450352113,0,0,30,0.021754894851342,0.078565868613139,1.04253,3
Zm00001d048787,0.055806451612903,0.96,0.0322580645161,0.463908870124,6,2,82,0,184,0.39,0.900116870415607,0,0,28,0.021978021978022,772.0014,2073.29,274
Zm00001d048788,0.450161290322581,1,0.41935483871,-1.8211501228,0,7,0,75,709,0.39,0.624375507485997,0,0,1,0.000379362670713,0.00057242919708,0.069572,0
Zm00001d048789,0.130806451612903,0.96,0.112903225806,0.463908870124,6,3,178,127,592,0.56,0.83256781594242,0,0,35,0.026256564141035,13.0316372667883,118.788,209
Zm00001d048793,0.385,1,0.370967741935,-1.8211501228,0,3,0,0,678,0.43,0.670461977812412,0,0,11,0.012263099219621,0.000259127372263,0.0710009,0
Zm00001d048794,0.045322580645161,0.73,0.0161290322581,-0.320183989102,4,9,575,315,892,0.46,0.717100962609525,425.2011833,1,66,0.017282010997643,33.0143053284672,110.138,274
Zm00001d048795,0.02741935483871,0.44,0,-0.320183989102,4,2,75,288,343,0.61,0.891548792765784,2118.297178,1,14,0.017262638717633,158.010785043796,1332.88,264
Zm00001d048796,0.010967741935484,0.19,0,-0.320183989102,4,5,696,370,659,0.45,0.678613578782455,86.34971697,1,75,0.017934002869441,27.0495358029197,81.4752,274
Zm00001d048799,0.246129032258064,1,0.225806451613,-0.320183989102,4,3,89,266,983,0.53,0.90007166574213,0,0,36,0.015189873417722,14.3070011270073,98.5817,217
Zm00001d048800,0.248225806451613,1,0.274193548387,-1.8211501228,0,2,0,0,592,0.49,0.860948722142392,0,0,1,0.000241837968561,0.001347298905109,0.207031,0
Zm00001d048801,0.110483870967742,1,0.0161290322581,0.0340078345627,5,1,0,0,390,0.71,0.956185755895264,120.0460067,1,5,0.012820512820513,12.529148419708,67.0662,272
Zm00001d048802,0.135806451612903,0.47,0,0.0340078345627,5,9,340,157,3337,0.51,0.720617220440348,71.28520665,1,137,0.019898329702251,57.9349116058394,244.764,274
Zm00001d048804,0.03516129032258,0.28,0,0.0340078345627,5,2,289,436,891,0.61,0.894483638404367,0,0,59,0.024360033030553,7.45314189452555,29.057,195
Zm00001d048814,0.016129032258064,1,0.0161290322581,-1.49974375776,1,1,177,317,591,0.56,0.904111943180376,0,0,8,0.007373271889401,4.88633485729927,50.6223,130
Zm00001d048819,0.031612903225806,0.45,0,-1.49974375776,1,4,68,291,1501,0.53,0.834793993257248,0,0,34,0.01407867494824,6.77892592883212,94.6972,109
Zm00001d048822,0.001290322580645,0.07,0,0.426513510473,6,2,291,391,2004,0.66,0.901324502403115,246.4526393,1,23,0.008273381294964,0.72594419270073,72.9908,3
Zm00001d048823,0.004838709677419,0.09,0,0.426513510473,6,5,42,237,1961,0.4,0.641810741949282,0,0,34,0.0048934945308,9.42614198540146,21.6473,272
Zm00001d048824,0.009032258064516,0.14,0,0.0723216868083,5,12,195,323,1342,0.43,0.715525460615183,112.6035457,1,15,0.001787629603146,55.4668,118.802,274
Zm00001d048825,0.049516129032258,0.76,0.0161290322581,0.426513510473,6,4,19,287,530,0.48,0.816360472565312,141.1446548,1,15,0.00617538081515,39.39928,79.8096,274
Zm00001d048826,0.161451612903226,1,0.112903225806,-1.49974375776,1,2,69,112,337,0.52,0.851998132211323,0,0,8,0.012232415902141,5.43277763394161,111.341,104
Zm00001d048829,0.105806451612903,0.58,0.0645161290323,0.81810069379,7,3,283,166,1384,0.6,0.863842450582954,0,0,53,0.01943527686102,4.45800329124088,35.5755,195
Zm00001d048831,0.056774193548387,0.49,0,0.81810069379,7,5,354,981,605,0.5,0.821239609390918,57.14521896,1,43,0.010625154435384,3.0288973540146,14.9312,251
Zm00001d048832,0.025483870967742,0.19,0,-1.49974375776,1,3,0,0,3156,0.51,0.704485284743739,0,0,63,0.019090909090909,0.457262866386861,9.05134,32
Zm00001d048833,0.002096774193548,0.1,0,0.81810069379,7,4,124,316,664,0.45,0.751366299121976,1433.457336,1,23,0.005737091544026,29.4974078832117,74.7957,274
Zm00001d048834,0.012258064516129,0.14,0,0.81810069379,7,6,19,302,1515,0.44,0.715575088902512,470.5584047,1,19,0.005690326445043,17.0741837664234,55.4026,273
Zm00001d048835,0.007096774193548,0.15,0,0.426513510473,6,12,396,401,3763,0.42,0.665029734635092,102.8129387,1,29,0.003937007874016,13.9039862043796,42.3668,274
Zm00001d048836,0.030483870967742,0.54,0.0161290322581,0.0255293160108,5,7,118,196,1233,0.47,0.720969314563766,23.95954851,1,52,0.016260162601626,5.6804266350365,13.8096,265
Zm00001d048837,0.117741935483871,1,0.129032258065,0.463908870124,6,2,0,640,652,0.61,0.864859719361161,0,0,19,0.013571428571429,5.21319437664234,25.5433,165
Zm00001d048840,0.17741935483871,1,0.177419354839,-1.8211501228,0,1,0,0,441,0.64,0.711027732161627,0,0,0,0,2.44155761349186,13.5674,177
Zm00001d048841,0.046774193548387,0.27,0,0.463908870124,6,3,269,164,1232,0.55,0.895917252519118,12492.93262,1,16,0.008438818565401,26.1401344324818,536.835,158
Zm00001d048843,0.065967741935484,0.51,0.0161290322581,-1.8211501228,0,1,0,0,1077,0.65,0.861957196823545,93.98602771,1,19,0.017641597028784,18.9935598313869,89.3103,245
Zm00001d048847,0.039032258064516,0.67,0.0322580645161,-1.8211501228,0,1,0,0,804,0.47,0.627840608603914,0,0,13,0.016169154228856,941.958774494453,18315.2,75
Zm00001d048856,0.008387096774194,0.2,0,0.421528922721,6,11,114,164,1603,0.45,0.696889014303076,380.7138033,1,61,0.005316367439428,30.2307568978102,135.217,274
Zm00001d048857,0.012096774193548,0.23,0,0.81810069379,7,10,128,427,1185,0.42,0.695413841604443,486.3499357,1,40,0.008574490889603,15.8944516058394,30.3877,274
Zm00001d048859,0.01483870967742,0.5,0,-1.8211501228,0,2,68,170,852,0.64,0.911957172885258,0,0,32,0.025806451612903,1.24414198394161,10.9518,104
Zm00001d048860,0.009838709677419,0.18,0,-1.49974375776,1,24,428,251,4337,0.42,0.686433023906962,10.97061279,1,70,0.008096229470275,0.436774029562044,2.29749,41
Zm00001d048861,0.018548387096774,0.29,0,-1.8211501228,0,4,43,99,1606,0.59,0.829338804348061,0,0,37,0.017839922854388,0.062135445255475,2.84958,2
